unique_id,icn,auctiondate,year,make,model,category,subcategory,location_state,location_city,starting_bid,reserve_price,hammer,buyers_premium,contract_price,reserve_met,seller_id,buyer_id,num_bids,region_id,district_id,territory_id,business_segment
2015,NO6728,2025-08-19,2005,New Holland,T8.380,Ag Equipment,Harvesters,KS,Kansas City,7992,11018,32781,3278,36059,1,2642,158,3,1,2,10,Enterprise
2016,OP1066,2025-08-19,2016,Komatsu,D65,Construction,Skid Steers,WA,Tacoma,16927,19813,40707,4070,44777,1,2605,1635,12,3,9,70,Core
2017,HN5310,2025-08-19,2009,Massey Ferguson,8735,Ag Equipment,Harvesters,SC,Greenville,10580,12322,25683,2568,28251,1,2313,150,5,2,8,58,Core
2018,PK8874,2025-08-19,1991,Ram,2500,Truck/Trailer,Box Trucks,SC,Columbia,4459,6392,12020,1202,13222,1,2256,282,9,2,7,56,Expansion
2019,BL3635,2025-08-19,1994,Toyota,Camry,Passenger,Coupes,KS,Topeka,1234,1611,7108,710,7818,1,2145,1756,10,1,1,6,Core
2020,XM8888,2025-08-19,2013,Case IH,Magnum 380,Ag Equipment,Tractors,NV,Las Vegas,9994,11569,23882,2388,26270,1,2637,371,13,3,9,71,Expansion
2021,MD8560,2025-08-19,1999,Chevrolet,Silverado 3500,Truck/Trailer,Semi Tractors,AZ,Phoenix,6172,6934,13797,1379,15176,1,2133,1987,7,3,11,81,Expansion
2022,TT9938,2025-08-19,1993,John Deere,X9 1100,Ag Equipment,Tractors,KS,Overland Park,9759,12438,19871,1987,21858,1,2131,332,3,1,3,19,Expansion
2023,EV7004,2025-08-19,2003,New Holland,T8.380,Ag Equipment,Harvesters,IL,Peoria,9448,12181,26309,2630,28939,1,2249,667,7,1,4,29,Expansion
2024,JC9010,2025-08-19,2003,Chevrolet,Traverse,Passenger,Sedans,VA,Richmond,1570,1534,7418,741,8159,1,2636,1660,1,2,5,35,Expansion
2025,NF9517,2025-08-19,1997,Freightliner,Cascadia,Truck/Trailer,Box Trucks,TX,San Antonio,4960,6639,9762,976,10738,1,2474,1409,5,1,2,16,Expansion
2026,WV3075,2025-08-19,1997,Kenworth,T880,Truck/Trailer,Box Trucks,OK,Broken Arrow,5347,5770,12864,1286,14150,1,2158,1193,7,1,4,26,Core
2027,OY8521,2025-08-19,2018,John Deere,DB60,Ag Equipment,Planters,CA,San Diego,8952,12830,28462,2846,31308,1,2137,260,15,3,12,96,Core
2028,FL9901,2025-08-19,2013,John Deere,8370R,Ag Equipment,Harvesters,CA,San Diego,11773,10971,18583,1858,20441,1,2286,703,4,3,9,69,Enterprise
2029,FO9628,2025-08-19,2009,Volvo,EC300,Construction,Wheel Loaders,OK,Oklahoma City,14201,21828,41353,4135,45488,1,2005,878,8,1,1,8,Enterprise
2030,TX7713,2025-08-19,2014,Ram,3500,Truck/Trailer,Semi Tractors,WI,Madison,4708,6792,8687,868,9555,1,2244,914,3,1,4,29,Core
2031,DE9877,2025-08-19,2001,Freightliner,Century,Truck/Trailer,Dump Trucks,OK,Broken Arrow,6297,5923,19385,1938,21323,1,2596,1526,15,1,1,5,Core
2032,FB0945,2025-08-19,1994,Kenworth,W900,Truck/Trailer,Box Trucks,OK,Oklahoma City,5121,5918,19828,1982,21810,1,2547,321,3,1,2,10,Expansion
2033,SW5661,2025-08-19,2011,Toyota,Camry,Passenger,SUVs,CA,Sacramento,1574,1668,7736,773,8509,1,2301,1958,4,3,10,76,Core
2034,AI0778,2025-08-19,2011,Ram,2500,Truck/Trailer,Box Trucks,MO,Kansas City,5607,6941,9211,921,10132,1,2358,470,8,1,2,13,Core
2035,TQ6757,2025-08-19,1991,Caterpillar,D9,Construction,Excavators,IL,Chicago,13305,21555,44289,4428,48717,1,2435,1522,3,1,1,8,Enterprise
2036,FE2240,2025-08-19,2014,Chevrolet,Silverado 3500,Truck/Trailer,Dump Trucks,NC,Greensboro,5185,6294,8049,804,8853,1,2219,1399,14,2,6,47,Expansion
2037,DS9916,2025-08-19,2023,Volvo,L150H,Construction,Excavators,AZ,Phoenix,15951,21434,47412,4741,52153,1,2649,937,10,3,12,96,Enterprise
2038,VR4950,2025-08-19,2020,Caterpillar,972M,Construction,Skid Steers,TX,San Antonio,16354,20025,30235,3023,33258,1,2328,1055,10,1,2,9,Enterprise
2039,CY9709,2025-08-19,1996,John Deere,724K,Construction,Excavators,MO,Kansas City,17621,17576,40648,4064,44712,1,2372,1711,14,1,3,24,Enterprise
2040,NU5623,2025-08-19,2011,Massey Ferguson,8735,Ag Equipment,Tractors,IA,Cedar Rapids,10163,13367,16048,1604,17652,1,2576,1794,14,1,4,31,Core
2041,ZI1074,2025-08-19,2006,John Deere,7230R,Ag Equipment,Planters,PA,Harrisburg,8670,11505,29202,2920,32122,1,2528,861,15,2,6,45,Core
2042,EU9091,2025-08-19,2007,Kenworth,T880,Truck/Trailer,Box Trucks,KS,Wichita,4260,6256,10722,1072,11794,1,2588,2587,12,1,4,25,Enterprise
2043,RC3934,2025-08-19,1996,Ram,3500,Truck/Trailer,Pickup Trucks,CA,San Francisco,5277,6999,11346,1134,12480,1,2503,1383,14,3,12,93,Expansion
2044,QU3935,2025-08-19,2000,Chevrolet,Equinox,Passenger,Coupes,CA,Los Angeles,1296,1668,5827,582,6409,1,2351,346,8,3,12,93,Core
2045,PE8698,2025-08-19,2016,Kenworth,T680,Truck/Trailer,Box Trucks,MO,Columbia,5245,5791,15971,1597,17568,1,2475,2509,12,1,3,19,Expansion
2046,ZG3133,2025-08-19,1999,Honda,Accord,Passenger,SUVs,KS,Kansas City,1265,1477,6592,659,7251,1,2386,1539,3,1,4,25,Core
2047,AD6688,2025-08-19,1998,Ford,F-450,Truck/Trailer,Box Trucks,KS,Overland Park,4520,6694,13752,1375,15127,1,2165,1190,13,1,3,17,Core
2048,AB5484,2025-08-19,2015,Case IH,9250,Ag Equipment,Harvesters,OK,Norman,9671,10866,20916,2091,23007,1,2341,858,14,1,3,22,Core
2049,MW2738,2025-08-19,1995,Massey Ferguson,8737,Ag Equipment,Tractors,KS,Overland Park,9011,12772,20675,2067,22742,1,2295,1987,2,1,1,8,Expansion
2050,MO3390,2025-08-19,1993,Chevrolet,Malibu,Passenger,Sedans,CO,Colorado Springs,1575,1472,2373,237,2610,1,2536,958,3,3,9,72,Core
2051,MF3372,2025-08-19,2003,Komatsu,PC210,Construction,Skid Steers,OR,Portland,14251,21526,45248,4524,49772,1,2100,2511,5,3,12,92,Core
2052,TG8530,2025-08-19,2020,Toyota,Camry,Passenger,SUVs,OK,Tulsa,1505,1758,3413,341,3754,1,2028,1022,4,1,4,25,Core
2053,CH6368,2025-08-19,2019,Ford,F-450,Truck/Trailer,Dump Trucks,OH,Cincinnati,5791,6522,14363,1436,15799,1,2308,1367,13,1,4,32,Core
2054,JX9840,2025-08-19,2019,Case IH,Magnum 340,Ag Equipment,Combines,FL,Tampa,10980,12924,34872,3487,38359,1,2458,1153,3,2,8,58,Expansion
2055,ZT0182,2025-08-19,1996,John Deere,8370R,Ag Equipment,Planters,SC,Charleston,11534,12003,19804,1980,21784,1,2239,852,8,2,6,41,Core
2056,WJ5307,2025-08-19,2016,Ford,Fusion,Passenger,Coupes,WI,Green Bay,1366,1603,3763,376,4139,1,2242,86,6,1,4,32,Expansion
2057,JR0326,2025-08-19,2019,Chevrolet,Silverado 2500,Truck/Trailer,Pickup Trucks,KS,Kansas City,5489,6272,9231,923,10154,1,2584,500,9,1,4,25,Expansion
2058,QZ8989,2025-08-19,2011,Ford,Escape,Passenger,Minivans,NE,Omaha,1471,1665,4225,422,4647,1,2083,1843,15,1,2,16,Core
2059,CA5073,2025-08-19,2015,Freightliner,Cascadia,Truck/Trailer,Semi Tractors,VA,Norfolk,4694,6340,12771,1277,14048,1,2020,917,12,2,6,41,Expansion
2060,KO2575,2025-08-19,2002,Toyota,Camry,Passenger,Minivans,WA,Spokane,1212,1573,4418,441,4859,1,2442,580,15,3,11,85,Core
2061,XO5889,2025-08-19,2016,John Deere,210G,Construction,Excavators,GA,Savannah,18320,19650,31318,3131,34449,1,2509,1833,15,2,5,34,Expansion
2062,JB9322,2025-08-19,2006,John Deere,724K,Construction,Skid Steers,CA,San Francisco,15345,19099,33665,3366,37031,1,2382,31,14,3,10,78,Enterprise
2063,QV8340,2025-08-19,2014,Case IH,Magnum 280,Ag Equipment,Planters,KS,Wichita,7564,11067,22178,2217,24395,1,2545,685,1,1,4,26,Expansion
2064,JE5815,2025-08-19,2006,Massey Ferguson,8737,Ag Equipment,Planters,MO,Springfield,10611,10651,34196,3419,37615,1,2542,1281,5,1,2,12,Expansion
2065,YW2029,2025-08-19,2008,Chevrolet,Silverado 3500,Truck/Trailer,Semi Tractors,MO,Kansas City,5279,6027,13909,1390,15299,1,2300,82,12,1,1,4,Core
2066,WJ8309,2025-08-19,1991,Caterpillar,349,Construction,Wheel Loaders,IN,Indianapolis,13334,19935,34108,3410,37518,1,2324,711,13,1,1,8,Enterprise
2067,OC2882,2025-08-19,1995,Komatsu,PC210,Construction,Skid Steers,KS,Topeka,16445,19761,42544,4254,46798,1,2419,1572,8,1,2,16,Enterprise
2068,PZ7038,2025-08-19,2018,Kenworth,T680,Truck/Trailer,Semi Tractors,PA,Philadelphia,6335,6692,15682,1568,17250,1,2450,1070,10,2,8,58,Core
2069,CD6621,2025-08-19,1995,Kenworth,T680,Truck/Trailer,Box Trucks,KS,Overland Park,4524,6803,12477,1247,13724,1,2020,1735,14,1,1,5,Expansion
2070,CO8707,2025-08-19,2013,Komatsu,D155,Construction,Excavators,KS,Overland Park,17062,20764,40613,4061,44674,1,2510,777,1,1,2,14,Enterprise
2071,YP2044,2025-08-19,1991,Massey Ferguson,8737,Ag Equipment,Planters,OR,Portland,9292,11294,24874,2487,27361,1,2612,1224,13,3,12,94,Expansion
2072,OE2242,2025-08-19,2001,Ford,F-450,Truck/Trailer,Semi Tractors,NE,Lincoln,5894,6322,19269,1926,21195,1,2515,1400,6,1,3,21,Expansion
2073,WP0273,2025-08-19,2020,Ram,2500,Truck/Trailer,Dump Trucks,KS,Wichita,4376,6302,19742,1974,21716,1,2195,956,9,1,4,25,Expansion
2074,AX2097,2025-08-19,2024,Komatsu,WA500,Construction,Skid Steers,OK,Broken Arrow,15046,20225,45414,4541,49955,1,2135,365,13,1,1,3,Enterprise
2075,EE2043,2025-08-19,1997,Volvo,EC480,Construction,Excavators,MO,St Louis,17653,21362,26069,2606,28675,1,2513,938,4,1,1,4,Enterprise
2076,WG3638,2025-08-19,1999,New Holland,T7.270,Ag Equipment,Harvesters,MO,Columbia,11506,12550,19389,1938,21327,1,2409,1897,7,1,2,15,Expansion
2077,TR1154,2025-08-19,2000,Volvo,L150H,Construction,Skid Steers,KS,Wichita,12738,21054,46197,4619,50816,1,2650,992,15,1,3,23,Enterprise
2078,MS3943,2025-08-19,2018,Ford,F-450,Truck/Trailer,Pickup Trucks,CA,Los Angeles,4666,6459,10856,1085,11941,1,2130,1629,9,3,10,74,Core
2079,NQ2917,2025-08-19,1997,Komatsu,WA470,Construction,Excavators,PA,Pittsburgh,13874,19361,28861,2886,31747,1,2097,10,13,2,7,52,Enterprise
2080,TW6589,2025-08-19,2024,John Deere,X9 1100,Ag Equipment,Harvesters,MO,Springfield,8572,12029,17358,1735,19093,1,2616,889,9,1,3,22,Core
2081,ZI3281,2025-08-19,1996,Chevrolet,Silverado 3500,Truck/Trailer,Box Trucks,MO,Kansas City,4270,5659,12293,1229,13522,1,2152,1916,11,1,1,3,Enterprise
2082,IK1065,2025-08-19,2020,John Deere,350G,Construction,Skid Steers,KS,Overland Park,16133,20890,42893,4289,47182,1,2399,2570,8,1,2,15,Expansion
2083,RA9251,2025-08-19,2009,Caterpillar,D6,Construction,Excavators,KS,Overland Park,18263,21207,41621,4162,45783,1,2404,1240,8,1,2,14,Enterprise
2084,HW3451,2025-08-19,2016,New Holland,T9.565,Ag Equipment,Combines,OK,Tulsa,11597,12864,18049,1804,19853,1,2223,1912,5,1,3,20,Core
2085,GU3646,2025-08-19,2009,Ford,F-250,Truck/Trailer,Pickup Trucks,IN,Indianapolis,4649,6061,12704,1270,13974,1,2314,756,7,1,2,14,Expansion
2086,LB2926,2025-08-19,2006,Ford,Escape,Passenger,Minivans,KS,Topeka,1060,1754,7496,749,8245,1,2287,1741,14,1,4,29,Core
2087,JB0503,2025-08-19,2023,Peterbilt,348,Truck/Trailer,Semi Tractors,NV,Reno,4089,6348,10864,1086,11950,1,2570,809,12,3,11,84,Expansion
2088,EQ9251,2025-08-19,2012,John Deere,850K,Construction,Wheel Loaders,SC,Columbia,13313,22255,43025,4302,47327,1,2237,1919,11,2,7,56,Enterprise
2089,JQ2714,2025-08-19,2000,Chevrolet,Traverse,Passenger,SUVs,IA,Des Moines,1238,1792,2066,206,2272,1,2068,1519,6,1,3,21,Core
2090,WE6747,2025-08-19,2000,Chevrolet,Malibu,Passenger,SUVs,OR,Salem,1175,1497,2338,233,2571,1,2028,507,2,3,9,72,Core
2091,CH4674,2025-08-19,1995,New Holland,T7.270,Ag Equipment,Tractors,TX,Houston,9267,13145,18854,1885,20739,1,2288,1619,14,1,2,11,Expansion
2092,IH4662,2025-08-19,2012,New Holland,T8.380,Ag Equipment,Tractors,IL,Springfield,11310,12958,30957,3095,34052,1,2490,267,15,1,2,9,Core
2093,DA3705,2025-08-19,2010,John Deere,950K,Construction,Excavators,GA,Atlanta,13726,17769,41314,4131,45445,1,2260,629,10,2,5,33,Enterprise
2094,KM6364,2025-08-19,2015,New Holland,T7.270,Ag Equipment,Combines,MO,St Louis,7657,13357,15330,1533,16863,1,2419,876,4,1,1,5,Enterprise
2095,AE1594,2025-08-19,2018,New Holland,T7.270,Ag Equipment,Tractors,OK,Tulsa,7841,12421,30444,3044,33488,1,2104,666,6,1,4,28,Enterprise
2096,TN6502,2025-08-19,2006,Chevrolet,Silverado 2500,Truck/Trailer,Semi Tractors,OH,Cincinnati,6345,5649,12431,1243,13674,1,2054,627,10,1,4,31,Core
2097,LT5862,2025-08-19,2007,Chevrolet,Silverado 3500,Truck/Trailer,Box Trucks,IA,Davenport,6289,6666,18938,1893,20831,1,2302,444,1,1,2,13,Expansion
2098,AR8778,2025-08-19,2019,Massey Ferguson,8737,Ag Equipment,Combines,PA,Pittsburgh,10489,13331,31599,3159,34758,1,2328,690,10,2,5,38,Enterprise
2099,CL5839,2025-08-19,2016,Peterbilt,348,Truck/Trailer,Box Trucks,MO,Kansas City,5627,6609,13058,1305,14363,1,2532,954,1,1,1,5,Expansion
2100,YM8024,2025-08-19,1990,Ram,3500,Truck/Trailer,Dump Trucks,KS,Overland Park,5829,6863,13962,1396,15358,1,2312,2516,3,1,4,26,Expansion
2101,KJ0646,2025-08-19,2016,John Deere,850K,Construction,Skid Steers,WI,Madison,17911,18536,27350,2735,30085,1,2030,641,4,1,2,14,Enterprise
2102,WQ3954,2025-08-19,1991,Case IH,9250,Ag Equipment,Combines,OK,Tulsa,8124,11209,20573,2057,22630,1,2416,877,7,1,2,14,Core
2103,NN6598,2025-08-19,2000,Komatsu,PC210,Construction,Dozers,IA,Davenport,14702,19643,26051,2605,28656,1,2272,1050,10,1,2,13,Enterprise
2104,UB3202,2025-08-19,2008,Ram,3500,Truck/Trailer,Dump Trucks,OK,Broken Arrow,5023,5754,12100,1210,13310,1,2357,2545,15,1,4,27,Enterprise
2105,ON6211,2025-08-19,1993,Ford,Explorer,Passenger,Sedans,CA,Los Angeles,1445,1751,7380,738,8118,1,2313,717,4,3,12,89,Core
2106,EX2460,2025-08-19,2015,Ford,F-350,Truck/Trailer,Box Trucks,IN,Fort Wayne,6154,6964,11951,1195,13146,1,2373,1740,15,1,2,10,Expansion
2107,UR9080,2025-08-19,2006,Toyota,Corolla,Passenger,Coupes,FL,Miami,1037,1771,2374,237,2611,1,2299,1254,6,2,8,58,Core
2108,GO4462,2025-08-19,1993,Kenworth,T680,Truck/Trailer,Dump Trucks,OR,Portland,6084,6736,15743,1574,17317,1,2283,1901,9,3,11,88,Core
2109,TZ5290,2025-08-19,2002,Kenworth,T680,Truck/Trailer,Semi Tractors,OK,Oklahoma City,4298,6988,19976,1997,21973,1,2417,63,3,1,2,15,Core
2110,PU9081,2025-08-19,2003,Caterpillar,950M,Construction,Wheel Loaders,KS,Wichita,17834,21179,41580,4158,45738,1,2097,142,1,1,1,8,Enterprise
2111,WQ1332,2025-08-19,1994,Caterpillar,349,Construction,Wheel Loaders,OH,Columbus,17897,18196,30170,3017,33187,1,2431,530,15,1,4,31,Enterprise
2112,UN9437,2025-08-19,2011,Chevrolet,Traverse,Passenger,SUVs,CA,Sacramento,1528,1761,2219,221,2440,1,2259,308,7,3,10,80,Core
2113,JA3161,2025-08-19,2009,Case IH,9250,Ag Equipment,Harvesters,NV,Las Vegas,8562,12030,24227,2422,26649,1,2361,1967,3,3,10,79,Core
2114,XF2315,2025-08-19,2014,Komatsu,WA470,Construction,Wheel Loaders,MO,St Louis,19293,19270,47802,4780,52582,1,2266,1916,15,1,2,11,Core
2115,TF7435,2025-08-19,2003,Massey Ferguson,8737,Ag Equipment,Tractors,OR,Salem,10852,13130,33587,3358,36945,1,2114,1883,10,3,10,79,Expansion
2116,UV7336,2025-08-19,2001,New Holland,CR10.90,Ag Equipment,Harvesters,OR,Eugene,9065,12025,21481,2148,23629,1,2086,714,3,3,11,87,Core
2117,PS6680,2025-08-19,2008,Komatsu,WA470,Construction,Excavators,KS,Kansas City,12970,21634,32953,3295,36248,1,2234,1347,7,1,2,12,Expansion
2118,QJ4874,2025-08-19,1993,Case IH,Magnum 340,Ag Equipment,Planters,WI,Milwaukee,9121,11691,23915,2391,26306,1,2503,1440,10,1,4,27,Expansion
2119,SJ0022,2025-08-19,1995,Chevrolet,Silverado 3500,Truck/Trailer,Box Trucks,TX,Dallas,6146,6902,18431,1843,20274,1,2066,167,4,1,1,5,Core
2120,MR5575,2025-08-19,2019,Massey Ferguson,8735,Ag Equipment,Planters,KS,Kansas City,8321,12090,18985,1898,20883,1,2239,2601,9,1,4,28,Core
2121,WP0675,2025-08-19,2006,Caterpillar,D6,Construction,Wheel Loaders,OK,Broken Arrow,16652,17848,43591,4359,47950,1,2554,283,6,1,4,25,Enterprise
2122,FW9905,2025-08-19,2012,Peterbilt,348,Truck/Trailer,Pickup Trucks,VA,Virginia Beach,4475,5876,14356,1435,15791,1,2247,1329,9,2,8,62,Core
2123,IP6723,2025-08-19,2024,Ford,F-350,Truck/Trailer,Dump Trucks,FL,Orlando,4080,5608,15897,1589,17486,1,2604,2539,9,2,6,42,Core
2124,LH3804,2025-08-19,2010,Honda,Pilot,Passenger,Sedans,TX,Dallas,1091,1665,7476,747,8223,1,2044,1807,2,1,1,8,Core
2125,AF5513,2025-08-19,1997,Ram,2500,Truck/Trailer,Semi Tractors,CA,Los Angeles,4310,5708,9499,949,10448,1,2330,694,15,3,11,82,Expansion
2126,BQ7311,2025-08-19,1990,Freightliner,Century,Truck/Trailer,Semi Tractors,MO,St Louis,5596,6797,10427,1042,11469,1,2141,1676,4,1,1,6,Core
2127,CV3054,2025-08-19,1990,New Holland,T9.565,Ag Equipment,Planters,CA,San Francisco,10323,11584,33224,3322,36546,1,2320,1660,9,3,9,67,Expansion
2128,BL0108,2025-08-19,2009,Ram,2500,Truck/Trailer,Pickup Trucks,TX,San Antonio,5358,6686,13437,1343,14780,1,2311,1884,3,1,4,28,Core
2129,JW8050,2025-08-19,2012,Ram,3500,Truck/Trailer,Semi Tractors,OK,Oklahoma City,4412,6343,10740,1074,11814,1,2251,1582,1,1,4,31,Core
2130,ZM2435,2025-08-19,1994,Volvo,L150H,Construction,Dozers,TX,Austin,18951,18736,31110,3111,34221,1,2201,1572,4,1,2,16,Enterprise
2131,DZ7018,2025-08-19,2008,Ford,F-350,Truck/Trailer,Box Trucks,IA,Davenport,5936,5727,19713,1971,21684,1,2003,1370,15,1,2,13,Core
2132,JQ8701,2025-08-19,2021,Peterbilt,389,Truck/Trailer,Dump Trucks,OK,Broken Arrow,4975,6654,15266,1526,16792,1,2188,924,3,1,2,12,Expansion
2133,LI8693,2025-08-19,2001,Massey Ferguson,8735,Ag Equipment,Combines,NE,Lincoln,9554,12179,23846,2384,26230,1,2471,2598,4,1,4,27,Expansion
2134,DK5765,2025-08-19,1994,Ford,F-450,Truck/Trailer,Semi Tractors,OK,Tulsa,4335,6369,14107,1410,15517,1,2057,523,8,1,4,30,Expansion
2135,SV3552,2025-08-19,2001,Kenworth,T680,Truck/Trailer,Dump Trucks,MO,St Louis,5081,6785,9249,924,10173,1,2396,371,15,1,4,26,Expansion
2136,UL0734,2025-08-19,2018,Komatsu,D85,Construction,Dozers,NE,Lincoln,17955,20888,48137,4813,52950,1,2192,129,3,1,2,15,Core
2137,DZ8018,2025-08-19,1996,Chevrolet,Silverado 2500,Truck/Trailer,Dump Trucks,MO,Kansas City,4969,6141,13515,1351,14866,1,2375,56,15,1,2,16,Enterprise
2138,JR8212,2025-08-19,1993,Honda,Pilot,Passenger,Minivans,TX,Dallas,1356,1529,5798,579,6377,1,2313,200,15,1,3,17,Core
2139,MN6839,2025-08-19,2004,Honda,Accord,Passenger,Minivans,KS,Topeka,1306,1439,6267,626,6893,1,2494,1555,8,1,4,26,Expansion
2140,ME6221,2025-08-19,1991,Chevrolet,Malibu,Passenger,Minivans,MO,Springfield,1425,1746,5338,533,5871,1,2008,374,6,1,3,24,Core
2141,OL4126,2025-08-19,2004,Komatsu,PC290,Construction,Excavators,MO,Kansas City,14523,17615,34326,3432,37758,1,2063,1142,10,1,2,13,Enterprise
2142,CH6843,2025-08-19,2015,Chevrolet,Traverse,Passenger,Sedans,NC,Charlotte,1556,1667,5006,500,5506,1,2145,1905,13,2,5,34,Core
2143,XK7673,2025-08-19,2005,Kenworth,T880,Truck/Trailer,Semi Tractors,IL,Peoria,4161,7083,12307,1230,13537,1,2072,219,10,1,2,9,Expansion
2144,MM4688,2025-08-19,2016,Chevrolet,Malibu,Passenger,Minivans,TX,San Antonio,1059,1585,6745,674,7419,1,2011,1039,12,1,4,27,Expansion
2145,NE2625,2025-08-19,2009,John Deere,S790,Ag Equipment,Tractors,KS,Kansas City,11872,12310,34900,3490,38390,1,2015,1780,4,1,2,9,Core
2146,YX9051,2025-08-19,1995,Ford,F-350,Truck/Trailer,Dump Trucks,IA,Davenport,5649,6933,9032,903,9935,1,2341,1681,10,1,2,10,Core
2147,KJ7105,2025-08-19,1994,Volvo,L120H,Construction,Dozers,FL,Miami,14942,17532,26065,2606,28671,1,2106,1961,10,2,5,37,Expansion
2148,XC0853,2025-08-19,2010,Case IH,Magnum 280,Ag Equipment,Combines,OK,Broken Arrow,11641,13395,16288,1628,17916,1,2395,1478,9,1,1,3,Core
2149,GS2837,2025-08-19,2000,John Deere,950K,Construction,Skid Steers,MO,Columbia,14199,17820,28746,2874,31620,1,2601,958,1,1,4,32,Enterprise
2150,TO1355,2025-08-19,2018,John Deere,6155R,Ag Equipment,Harvesters,TX,San Antonio,9745,10624,26248,2624,28872,1,2352,499,5,1,4,26,Enterprise
2151,KK6397,2025-08-19,2019,Ram,2500,Truck/Trailer,Dump Trucks,MO,Springfield,6090,6926,8020,802,8822,1,2633,1243,2,1,1,7,Expansion
2152,RD5695,2025-08-19,2023,Case IH,1255,Ag Equipment,Planters,IA,Des Moines,7768,11255,21272,2127,23399,1,2105,412,9,1,4,31,Enterprise
2153,WN0798,2025-08-19,2003,John Deere,950K,Construction,Wheel Loaders,MN,Minneapolis,14062,21964,40559,4055,44614,1,2144,442,12,1,4,25,Expansion
2154,BX1082,2025-08-19,1992,Chevrolet,Equinox,Passenger,SUVs,KS,Wichita,1354,1707,6821,682,7503,1,2613,508,1,1,4,31,Enterprise
2155,ZB7286,2025-08-19,2006,Massey Ferguson,8737,Ag Equipment,Planters,OK,Norman,11611,13236,32082,3208,35290,1,2241,1820,15,1,4,25,Enterprise
2156,LU1114,2025-08-19,2000,Toyota,Camry,Passenger,Minivans,IL,Springfield,1282,1785,3858,385,4243,1,2425,355,13,1,2,16,Core
2157,IP3335,2025-08-19,1999,Komatsu,WA500,Construction,Dozers,OK,Oklahoma City,19715,22026,26658,2665,29323,1,2352,1355,11,1,1,5,Enterprise
2158,CF3105,2025-08-19,2016,Ford,F-250,Truck/Trailer,Dump Trucks,OK,Broken Arrow,4510,5952,16675,1667,18342,1,2359,458,13,1,1,2,Core
2159,GS4941,2025-08-19,2024,Case IH,9250,Ag Equipment,Tractors,FL,Orlando,9613,10582,25745,2574,28319,1,2271,632,15,2,7,54,Expansion
2160,TI4487,2025-08-19,1994,Massey Ferguson,8735,Ag Equipment,Planters,NC,Raleigh,8335,13021,23520,2352,25872,1,2032,373,6,2,5,34,Core
2161,YT8115,2025-08-19,2023,Ford,Fusion,Passenger,Minivans,IN,Indianapolis,1134,1630,4295,429,4724,1,2484,283,11,1,1,7,Core
2162,PU9942,2025-08-19,2009,Ford,F-450,Truck/Trailer,Dump Trucks,TX,Dallas,5056,5668,15308,1530,16838,1,2633,1912,7,1,4,31,Expansion
2163,WL3542,2025-08-19,1991,Volvo,L150H,Construction,Skid Steers,KS,Overland Park,14809,21854,43496,4349,47845,1,2508,1645,13,1,1,1,Enterprise
2164,FF8517,2025-08-19,2009,Chevrolet,Traverse,Passenger,Coupes,NE,Bellevue,1329,1448,3289,328,3617,1,2647,1083,12,1,3,18,Core
2165,OB9793,2025-08-19,1996,Chevrolet,Silverado 2500,Truck/Trailer,Dump Trucks,TX,Houston,4840,5839,9655,965,10620,1,2051,166,1,1,2,11,Core
2166,HU7439,2025-08-19,1995,Massey Ferguson,8735,Ag Equipment,Tractors,WI,Green Bay,10974,10911,32299,3229,35528,1,2397,634,15,1,3,24,Enterprise
2167,FP2103,2025-08-19,1995,Peterbilt,348,Truck/Trailer,Semi Tractors,TX,Houston,4304,6966,19606,1960,21566,1,2489,1609,4,1,4,30,Expansion
2168,MD1397,2025-08-19,1990,Volvo,EC220,Construction,Skid Steers,MO,St Louis,17506,18766,47987,4798,52785,1,2636,1286,11,1,1,1,Expansion
2169,SJ4299,2025-08-19,2023,Chevrolet,Silverado 3500,Truck/Trailer,Pickup Trucks,KS,Topeka,4968,7138,16791,1679,18470,1,2288,1746,15,1,2,16,Expansion
2170,BK7988,2025-08-19,2001,Case IH,Magnum 280,Ag Equipment,Combines,WA,Seattle,11359,11340,26847,2684,29531,1,2376,328,8,3,10,77,Core
2171,EZ2598,2025-08-19,2005,Chevrolet,Malibu,Passenger,Coupes,WI,Green Bay,1038,1592,6781,678,7459,1,2251,410,11,1,2,14,Core
2172,QL8834,2025-08-19,1993,Chevrolet,Traverse,Passenger,Minivans,KS,Wichita,1227,1748,7202,720,7922,1,2359,270,3,1,3,19,Core
2173,GP0417,2025-08-19,2009,Kenworth,T680,Truck/Trailer,Pickup Trucks,MO,Springfield,4553,6438,9559,955,10514,1,2210,2503,15,1,1,4,Expansion
2174,AP9721,2025-08-19,2019,Case IH,2150,Ag Equipment,Harvesters,NC,Greensboro,10207,11662,15255,1525,16780,1,2191,1214,13,2,6,47,Expansion
2175,NA1807,2025-08-19,2004,Massey Ferguson,8735,Ag Equipment,Combines,MO,Columbia,10257,12735,33361,3336,36697,1,2118,370,1,1,2,15,Core
2176,BG8870,2025-08-19,1994,Komatsu,WA470,Construction,Excavators,OK,Norman,17030,18360,45519,4551,50070,1,2135,729,11,1,3,21,Enterprise
2177,DL4667,2025-08-19,2022,Kenworth,W900,Truck/Trailer,Box Trucks,TX,Houston,4050,6749,16219,1621,17840,1,2586,435,10,1,1,1,Core
2178,JK0674,2025-08-19,2008,Toyota,RAV4,Passenger,Coupes,NC,Greensboro,1559,1435,2083,208,2291,1,2353,1220,15,2,5,38,Expansion
